"X3","X4","X5","X6","X1","X2","Y"
3.82285984123146,12.0256686716885,-3.99463727460256,0.848757589868684,"A4","B1",6.33716552885771
4.57547769495036,11.6898084828161,-3.42378527184754,-0.292854975695841,"A2","B3",7.25356079935241
1.67046112945188,11.4816290474518,2.25527144926634,1.10254842293578,"A1","B1",6.10843844332708
2.89194374982912,8.30187772996658,-4.34087792688598,-0.561352559427585,"A1","B2",5.74231061789086
0.983246783445984,10.4996494398531,-2.29909915773039,1.77022491011535,"A2","B2",6.71522595872352
2.25512248779234,8.9461496477488,-2.06864975837506,-2.99165362796428,"A2","B2",7.70850956937101
5.10542293115866,8.33231283893,-0.647487362716987,3.80027266978944,"A2","B1",6.50001091098454
3.59645518308143,10.2021583027906,-2.7907013072991,-0.342225304529717,"A2","B2",7.14843658377523
0.889965914794637,7.64661568450055,-4.40377792177566,0.880597883930823,"A4","B4",5.63440335276074
1.1050507716304,9.78343981753103,-3.63645159624585,-3.9881575746612,"A2","B2",7.94519577005534
7.37466598603315,10.3636943852397,-2.27686220249633,0.649650626697493,"A3","B1",6.24038347214841
0.280318592357212,9.33891059976007,-4.48344262645027,-3.98517154247829,"A1","B4",6.82383784800857
3.26807729073693,9.17082254727265,-6.07087076663914,1.45937838270407,"A1","B2",5.47484549597037
3.1194998747692,11.8823316134483,-2.31432908021344,3.16086367397184,"A1","B2",5.19306553197348
7.07514803648087,11.4961623249877,-2.5163209460214,1.80951778739062,"A4","B2",5.76925635698438
3.90300810615843,8.98733291562152,-7.02672937585035,1.24481956577223,"A2","B4",6.8585309174565
5.10836204675384,12.3743736213031,-10.1322207761776,-2.21665582363632,"A1","B4",6.77529883927579
-0.373386621484827,9.09932275215058,-4.77567630663844,1.71357094755622,"A3","B2",5.49595507825886
-0.335883873176273,5.85849785891607,-3.14570505826887,0.214470069509528,"A2","B4",7.07644511404361
9.48207986988481,12.9680618631126,-2.859799417446,1.53616260938452,"A2","B4",7.12198204607625
6.68772401046441,12.229297090724,-1.00452037276209,0.414960814710913,"A2","B1",7.53947968622825
2.10867605980008,10.4545838433459,-3.47488208609983,0.588706776873936,"A3","B2",5.96983709372665
1.84506399788089,8.42207356377754,0.0517477472538297,4.5682329605232,"A1","B2",4.34204219840206
1.79698658398644,9.82657173003615,-5.74793773106038,2.25828879128325,"A4","B2",5.39612277160005
4.82278258359193,10.8065806624414,-9.01637345470874,-0.689351727840124,"A4","B4",6.44357091386505
4.20141764734483,9.74570278634868,0.211548110335031,0.903904233473308,"A2","B1",7.30282087797382
3.3626069594983,10.7460093116098,0.739271725984939,-0.218634246372862,"A3","B3",6.07490570503239
0.298194627938577,9.80509749978876,0.121869458743538,2.03751594468452,"A1","B2",5.26909916494222
4.37583354595166,11.2789839958011,3.02004207249567,0.815892392496592,"A2","B4",7.16381755058124
1.77766816663916,12.362361782877,-4.56785009158775,0.335881961472918,"A2","B3",7.23698608691676
3.13058606705063,7.08706816584715,-9.33362511978159,-2.6387706266884,"A2","B4",7.64378945912565
3.66235834591796,11.1799653587346,-3.82188712432555,4.25442710498705,"A4","B2",4.65674485696409
1.26897427469325,10.9973160876598,-4.5502783492312,1.11449149275788,"A2","B4",7.04541640112806
3.47486054498205,7.91665341142136,-4.92958437478099,0.223240996394421,"A4","B1",6.02859595839026
4.75626697506608,7.98872748097833,1.54947180507587,-3.64979516835667,"A3","B2",6.81744527744128
2.52859928179905,10.7282293747101,-1.88655612072103,-0.103436425789767,"A3","B3",6.09114777317335
3.25857547032189,11.3413919374679,-2.17117633036999,1.26047965930796,"A3","B1",6.0566857900685
3.14101678284915,9.94231689414337,0.458808676675848,-1.49585994183261,"A3","B4",6.47879228783554
5.60235198440117,12.1221905065235,-4.87478516262576,-0.476497391805653,"A4","B3",6.45245129202127
3.75633554441701,12.5531573629353,-1.95349508947022,1.82950448200551,"A4","B3",5.78424063774648
3.442038937122,9.52194186369487,-5.67456472306289,-1.17417123155772,"A1","B3",6.20837088844151
4.64316216327497,10.0385185492507,-3.57532442732983,-0.407712942784992,"A3","B3",6.10060100095386
1.71858798338925,10.6200339731579,-8.77543575551136,-3.40592967029087,"A2","B2",7.80041492059618
1.85205304140403,7.16943616046102,-3.49227001240441,-0.300418748335399,"A1","B1",6.0262809502712
5.1936780262987,11.8295465417113,-6.11439311906162,-0.530567549728998,"A3","B3",6.18995336674481
6.36887141618823,10.7464828683328,1.72592312051245,-0.234581429429698,"A4","B3",6.07882126758383
5.67103523011878,8.53429238740575,-2.10040424959157,-0.399238101105885,"A4","B1",6.46488521495758
3.75477594604786,9.88788810762746,-6.06895152644383,0.828616328216579,"A4","B3",5.8471415028903
3.60705728280852,12.4200210208805,4.65907834038178,2.12603557858949,"A3","B2",5.58095911787905
5.47335009283314,10.4526498847621,-6.95998957946072,2.04894972598646,"A4","B1",5.86030690819403
2.29091519385204,11.2950267159552,-1.88126521437376,1.67643877455698,"A4","B4",5.80088925125596
2.46869674944356,8.00632203524399,-8.0755872446522,2.36749182455968,"A1","B4",5.1525834002948
1.82103792297,13.7557280421044,-0.694477704354671,1.63925627500748,"A4","B4",6.07826208465349
3.66356392783139,11.5577200595671,-1.62792800512401,-0.144973819903918,"A3","B2",6.19665740064215
4.71384602179864,9.3562148276344,-6.86614870605038,-0.478135518909413,"A4","B1",6.42385609692204
0.947158199386438,11.1043154284371,-2.2694018437191,1.8168953975845,"A3","B4",5.7926743528064
6.43012997376656,6.69890691314978,-2.56768601261344,2.1933232662071,"A3","B2",5.13911739127363
5.52637035217898,9.79530697295881,-6.37381101377471,0.843769386547376,"A2","B2",6.92289874409744
4.03372408862722,9.39650667226724,-3.23261690037361,0.927592283135595,"A2","B1",7.34174462721435
3.47077314456971,12.4733516001632,-3.28646277133498,2.44912062414832,"A2","B3",6.65177147238326
2.43045398589798,13.4246099546386,-0.607198027231444,0.0977777813585723,"A3","B1",6.65365448417027
2.47560502119506,9.06260044043583,-4.07992535382917,2.91993188947157,"A2","B2",6.40606506436184
2.11767356618943,9.09360434001032,-2.31737181429356,1.01696958321009,"A1","B1",5.91282878345212
1.34104477675096,10.6667399403104,-2.53021402994955,-2.27325237555534,"A4","B2",6.53755099776365
1.56556367685198,7.87300418723591,1.24582904975743,1.69568553778695,"A1","B4",5.55995289320027
1.62629429621295,8.92238168004481,-2.17105340359262,-0.979065742424825,"A3","B1",6.69676421466653
1.96787233811044,9.96799494558406,-1.59290413213373,1.61236971089458,"A1","B2",5.37761068231496
1.09676286546997,6.9816669253426,0.253851026012766,0.849599564778044,"A2","B1",7.2606663624046
1.85629988420887,9.03464635640738,0.591232991238252,1.22784592838737,"A4","B4",5.77419192675388
5.0511427393934,10.3033610090186,2.85216301920346,0.458790991416934,"A3","B4",6.19476717053695
1.61058604215897,7.51791100638302,-5.27819435189665,-1.45220992980231,"A3","B1",6.4893588233302
1.70590873736346,10.7887896959612,-3.95951337522221,-4.28979404855132,"A4","B3",6.96590639977271
1.4369270258905,9.01412515167605,2.46656646550625,-1.38987365046979,"A1","B4",6.19179346936164
3.11203346654992,11.3288317273882,-2.70928729889684,2.78932626441715,"A4","B4",5.53439420923254
5.21969627785944,11.6928725711594,1.1957160190124,0.585117369892363,"A1","B3",5.81750702902063
2.30491480120453,11.5021226052126,1.91715572625468,0.708704392898709,"A2","B4",7.35112779146125
-1.10444564086746,11.0498285586386,-5.08024398982855,1.97811584039278,"A4","B4",5.62504372252061
2.48781561560351,9.44810966314892,-1.90494374570089,6.78074164254308,"A2","B4",5.58569783986018
0.271925095835249,11.2440664717421,-5.30396871927835,-0.367716621092105,"A4","B1",6.52734612609165
0.478634242362449,10.4622298688363,-5.41944796710914,-4.49738013363311,"A4","B3",7.1081034975321
2.79805022934238,8.3383769453275,-6.94035274955522,-3.48204403466794,"A1","B3",6.54113003188184
1.20927328404492,9.42830915281723,-3.6399214296992,2.55814516641867,"A2","B2",6.47692735334224
2.05441718454413,8.8894432973735,-6.6253281613292,-3.17817938829086,"A3","B4",6.84363991544653
6.73370368941372,9.67515611504116,-1.68260883483433,1.78514211927414,"A1","B1",5.77555604968159
2.33358523266116,11.0370075317765,-7.16845057196448,-0.525341006723555,"A3","B3",6.25212107331396
3.64860868832276,11.2722480703643,-2.83526409048111,-0.90782746676238,"A1","B3",6.2646068452411
2.23905799797523,12.4713869246003,-2.10273928999154,2.01899237147498,"A3","B4",5.86357086768981
3.21135238829789,9.73639441391764,1.33698672330346,-1.35822454091574,"A2","B1",7.72067923118937
2.5894014850636,11.0795812110725,-1.46918024658171,-1.37204800018611,"A4","B1",6.68307914654197
3.4288906191632,4.38045064207892,-0.972712753577262,-0.999200379631826,"A2","B3",7.02060608282001
2.53964502103344,7.66269715115129,-4.97403062384844,-1.5150203213917,"A3","B2",6.27050067666274
5.60039735533364,9.94320989050187,0.109644029823657,1.26850050741382,"A1","B4",5.66343166494572
2.04750621076884,9.57853163861645,0.12172036715813,2.58989159134061,"A1","B2",5.13165667188896
3.48737485919818,7.56480002447281,5.49667807174652,1.15717858321703,"A1","B4",5.47905496010802
-0.302097791376374,9.12634004617375,1.02492088498162,-1.39633326924014,"A4","B4",6.38983687500734
-0.203072347149187,11.7327322642255,-4.37328159972152,-3.03930798988769,"A2","B1",8.21344394823923
2.88887606895092,10.4111950089668,-8.33993186390285,-1.49933716816739,"A2","B2",7.5304570515689
4.76930099795384,7.22390190479588,-1.74014518855731,-0.200233051785382,"A1","B1",6.0950882128844
3.18099329427844,7.09835137301874,-5.85503862905144,2.66876717066991,"A1","B2",4.80899760551827
2.93392768144802,9.597083706057,-2.16511526008391,-2.22509063991017,"A4","B2",6.54611379507286
2.1256809336392,7.27058108402618,-2.51916738002047,2.24071005685221,"A4","B1",5.63031753472661
1.95417524737316,10.0033673769684,-4.57401359840901,-0.0163043046510703,"A4","B1",6.40225625563442
3.13340174186037,14.9161209837305,-1.66713884576534,0.428958750570146,"A1","B4",6.12778174419327
2.40985703401546,10.7568478072737,-4.7919902740884,3.90733575979608,"A3","B4",5.14757530375244
3.66780588499845,9.75921235075501,-2.64762124611904,-2.59746398969292,"A4","B4",6.73689651979691
3.15592169912742,10.2781957143235,-2.41116586358259,-1.40360886707722,"A2","B4",7.5156396125597
-0.513054791115275,9.6893093057112,-1.62663912616509,1.37472822656303,"A1","B4",5.58509408568264
-1.10649444308103,13.8917024354629,-3.03313748942812,-0.225119103005032,"A2","B3",7.32764136336487
4.09679391901614,12.8081005354283,-1.31387582970284,3.54647726385513,"A3","B4",5.27838550488637
4.02026509375733,10.5592557248635,-3.30004187681643,-3.16998253641973,"A4","B3",6.70485306809406
4.23597163433306,10.636780520816,-3.48878013209536,2.0807540386814,"A1","B2",5.46696800115607
1.56951562555441,8.54356177761743,-0.252023826179367,-1.64197339423999,"A4","B1",6.80956880816494
3.04196717270848,10.8411483773963,-1.54770183614243,2.17822402183848,"A1","B3",5.28930964011074
1.93818695565939,11.7283049724518,-2.68908598731509,-1.6113961632225,"A2","B2",7.50901884480561
1.74992146430149,8.56306755736148,-3.80311926467125,-0.781270502949612,"A3","B1",6.47534692824029
6.19701754229165,10.9612511997504,0.473731399705922,-1.00143819592995,"A1","B3",6.21694338525561
4.03881440788692,8.76712831425294,-1.23049223112372,-0.957056420900611,"A2","B3",7.28788083465598
1.85122262047346,7.2923313285548,-0.193188948661192,-5.39065873824903,"A1","B3",6.92118758228137
3.85633352994101,8.29275260654552,-3.31667972638343,-3.70338345910298,"A1","B3",6.638518462603
4.47989502175467,10.7177114461863,-5.16232089546037,-2.88698577787084,"A2","B2",7.75253412734856
2.00141596565548,7.36697919669662,1.96552744722603,-2.37497215201057,"A2","B2",7.48479932229612
6.99442676949593,7.68816694983266,-3.26992559104699,-2.44480676515398,"A2","B4",7.65684661293183
4.69146308037859,9.10812994557569,1.35845184687445,3.9454071346749,"A4","B2",4.88189117552316
4.69928609126671,10.1825347669765,-1.97133482130801,-3.59626511274985,"A1","B3",6.7541203991681
2.97138517366617,10.9498234280681,-8.33597744623184,-0.0866947086953745,"A4","B3",6.03890554369525
2.01793766788693,13.9508381080382,-6.41760191992021,1.76600462203449,"A3","B3",5.76502328853659
4.79025132209004,10.6000770904116,-0.63162044162946,-0.32854166419431,"A3","B1",6.42635770113735
0.72539275866851,11.2594234933855,-3.78249673150177,1.11620658789755,"A1","B4",5.89008708235928
3.8015429011881,11.3065153589428,-3.23301960183169,0.53620573999557,"A3","B1",6.40434289805809
3.28895140942139,9.44309195007283,-3.03029301585738,0.414343948435858,"A4","B2",5.77262998285655
4.21592864445007,10.4323050836025,-6.55586643176167,-1.00705057386855,"A2","B4",7.6857628209741
2.23954695942448,10.3002402623763,-2.09605904484479,-1.88811538329969,"A2","B1",7.93917941219719
2.17132010416228,11.5807706877765,-10.6480283242513,0.455229879880175,"A1","B1",6.37003418552828
3.23327456716541,10.4279159592845,-2.48068537952114,1.89631860510362,"A4","B2",5.52614859581278
5.16159899230303,12.0405060243289,-5.41935846807511,1.73758654048831,"A1","B1",6.07933093809314
3.04934996565228,8.61339094413867,-5.19152901842348,-0.22572647885795,"A1","B4",6.02492733181978
2.27268540580949,8.24948904500897,-7.94548445514386,-1.18835528324844,"A1","B1",6.44377945099146
2.56923898471661,11.9225283036194,-2.83579042482772,-0.982810600418805,"A2","B3",7.40371345787768
1.07628673173974,10.8205501929808,4.46399363166439,-0.70239245911308,"A2","B1",7.60294330630363
-0.506474718284539,5.57873377884876,-5.24003682313877,3.15570395758696,"A4","B2",4.83653099850027
5.46495175697068,13.3751789658914,-6.65613544887054,-2.33841324305794,"A1","B1",7.00012037796929
3.01152837179977,10.0409014170501,-1.5688882851459,-0.968638175131329,"A3","B1",6.66478097611771
3.14910235434747,7.34448904879175,-4.00301415650935,-1.15323784842288,"A1","B2",5.77200981347319
4.08638811846418,6.9678647536978,-3.3965253985702,-0.863322200763856,"A1","B4",6.10811249308097
0.365967735389516,6.1140871728361,-6.41067933507343,0.736754657066514,"A1","B4",5.58821935080752
5.75714027391848,8.81400526868937,0.505464926248689,0.564620429090934,"A4","B2",5.73049703064862
1.85287945846343,9.65872076352278,-5.59082685184091,0.419571780862388,"A4","B3",5.77159439052141
3.24770848768923,10.4612336612624,-2.55987454756499,-0.239379328266228,"A3","B3",6.17264653119161
-0.144288318290975,11.4083345678594,-8.05774936361622,-1.16411983583074,"A2","B3",7.45517403241518
-0.0293353075635028,7.60527299526918,-5.53375028560786,-1.56619519142379,"A2","B4",7.59249838162244
2.38807467252017,5.55002460702517,-2.83135545185148,1.36365938080682,"A3","B3",5.19863738476404
1.55386806012025,8.64903541681586,-6.78570138860716,-0.232716879753989,"A1","B2",5.89842712071
4.3216405955796,6.94137893763916,-3.57211029793457,-0.631873862484796,"A4","B4",6.1118136440459
4.2731393480677,11.065978573653,-8.545418326013,2.61052307269537,"A2","B3",6.65618325933013
1.58159847483521,9.52129686572377,-0.289450720914975,-0.559764794285036,"A3","B2",6.06208030715944
4.36861885883293,10.7956844176007,-6.07662674549134,-1.93406380533782,"A1","B1",6.76484912519533
2.29590708683477,12.8829235121101,0.172992512828925,-0.590215661411868,"A4","B3",6.34174874791369
3.42907765325843,11.0665187255073,-5.86334680556347,0.956732295588061,"A1","B1",5.93807507497516
4.40704780551379,12.250143784556,-0.52455081669515,1.07248563671605,"A4","B4",6.15263232676228
1.62398276706528,9.57191752002923,1.45133846621426,-0.218075018338464,"A3","B3",6.11197579234415
3.83796480984893,12.2787925834188,-1.71500388158537,1.31960875378544,"A1","B2",5.76953897574462
4.55993023667264,5.89532603219609,1.8466359696216,2.80936858909512,"A3","B1",5.46876585029457
2.6418968112396,9.20840409942221,-1.60772629844286,0.682315736843754,"A1","B1",6.10716973249647
0.723726125976105,13.2671368428166,-6.50884578124234,0.79672543125721,"A3","B1",6.39332703088842
8.14291629173328,9.60822150234034,-5.50768216018079,1.05082489653271,"A4","B4",6.05104341755485
5.29052622076071,12.3832025370207,-1.28156541042125,-1.57247183998943,"A1","B1",6.84181705869281
-1.61833775128162,9.43703576992207,-2.56913029601176,1.22416692180014,"A3","B4",5.91668094334528
5.72130489706002,8.25385799916507,-1.61822595156569,0.166044315271937,"A3","B3",5.80689479576659
6.06522125237038,10.3296817358369,-4.05735959768387,-1.74115449052184,"A3","B2",6.42776710285426
2.64018753790492,10.74928713601,-2.09086291432365,-0.224783922674815,"A4","B2",6.34124197985337
2.94290648930259,12.0932576942231,-3.29223749550789,1.24581092467439,"A3","B4",5.98479858622504
1.00643851558496,9.99187869312732,-4.72757870373808,0.384739293488492,"A4","B1",6.35732775460681
2.46970988660729,9.93333931544816,-3.05394072172999,1.42969671189868,"A1","B3",5.45228007803501
3.23849047285517,9.20593895934433,5.39217344087429,0.130136038984386,"A1","B3",5.77698742039554
1.95776536489496,11.7272968683155,1.44580204763064,-1.73644809454245,"A1","B1",6.83793257568281
0.425939047929642,8.88556903611678,-6.64183341071853,0.608084070056272,"A2","B2",6.97644962952313
3.18916705634714,11.681079653922,-1.63626657282679,2.11448042541936,"A2","B1",7.25623499155794
3.77205313669935,8.54523294182493,-2.30809907850165,0.882766396707275,"A1","B3",5.56791156594392
3.95226655660526,7.36355854508182,-1.17920959151553,-1.58522330151537,"A4","B1",6.68152635406378
2.83326186705634,6.72724146388195,-3.08908191314951,0.774166239152791,"A3","B2",5.53306116126133
0.497457276750112,6.11696324791876,-7.05330115711,2.30089837276183,"A2","B2",6.36399661468038
4.28875309703767,10.2426367549816,0.662891125046466,-4.62747154779883,"A3","B4",7.312014128046
